TimeStamp,Open,High,Low,Close,Volume,DataTime
1677360600000,22921.90,22939.20,22904.70,22936.80,990.615,2023-02-26 05:30:00
1677360900000,22936.90,22936.90,22890.00,22894.60,961.341,2023-02-26 05:35:00
1677361200000,22894.60,22912.90,22886.10,22892.60,564.579,2023-02-26 05:40:00
1677361500000,22892.60,22900.50,22886.00,22886.50,434.762,2023-02-26 05:45:00
1677361800000,22886.60,22886.60,22866.20,22885.50,760.454,2023-02-26 05:50:00
1677362100000,22885.40,22938.10,22884.50,22927.10,1341.828,2023-02-26 05:55:00
1677362400000,22927.20,22931.30,22911.10,22914.20,587.608,2023-02-26 06:00:00
1677362700000,22914.20,22967.40,22897.10,22960.40,1306.444,2023-02-26 06:05:00
1677363000000,22960.40,22971.20,22952.00,22966.10,1160.030,2023-02-26 06:10:00
1677363300000,22966.00,22989.70,22961.20,22988.90,1074.662,2023-02-26 06:15:00
1677363600000,22988.90,23043.50,22970.40,23037.00,3446.608,2023-02-26 06:20:00
1677363900000,23036.90,23050.00,23017.10,23045.80,1459.640,2023-02-26 06:25:00
1677364200000,23045.80,23083.80,23040.00,23065.00,2391.198,2023-02-26 06:30:00
1677364500000,23064.90,23077.20,23046.80,23076.60,1136.254,2023-02-26 06:35:00
1677364800000,23076.60,23084.70,23057.60,23057.60,1074.358,2023-02-26 06:40:00
1677365100000,23057.60,23070.10,23045.00,23062.20,871.995,2023-02-26 06:45:00
1677365400000,23062.20,23165.40,23062.20,23132.50,4575.317,2023-02-26 06:50:00
1677365700000,23132.40,23139.00,23092.40,23109.90,1602.425,2023-02-26 06:55:00
1677366000000,23109.90,23152.60,23089.50,23144.40,1620.831,2023-02-26 07:00:00
1677366300000,23144.50,23144.50,23106.00,23117.00,1177.980,2023-02-26 07:05:00
1677366600000,23117.00,23131.00,23100.00,23100.10,658.310,2023-02-26 07:10:00
1677366900000,23100.00,23142.50,23100.00,23142.20,818.436,2023-02-26 07:15:00
1677367200000,23142.30,23162.10,23129.90,23162.10,1123.975,2023-02-26 07:20:00
1677367500000,23162.10,23175.90,23140.40,23175.90,1326.429,2023-02-26 07:25:00
1677367800000,23175.80,23176.10,23143.10,23168.10,1069.408,2023-02-26 07:30:00
1677368100000,23168.00,23168.10,23127.40,23134.60,995.346,2023-02-26 07:35:00
1677368400000,23134.70,23149.60,23111.80,23143.40,992.151,2023-02-26 07:40:00
1677368700000,23143.40,23147.60,23131.40,23144.80,496.086,2023-02-26 07:45:00
1677369000000,23144.70,23171.40,23135.30,23162.80,889.252,2023-02-26 07:50:00
1677369300000,23162.80,23166.70,23146.20,23146.20,632.396,2023-02-26 07:55:00
1677369600000,23146.20,23151.30,23128.30,23128.30,1028.403,2023-02-26 08:00:00
1677369900000,23128.40,23140.00,23122.30,23126.10,605.596,2023-02-26 08:05:00
1677370200000,23126.20,23126.20,23072.40,23089.30,1341.403,2023-02-26 08:10:00
1677370500000,23089.40,23125.00,23086.80,23123.40,880.824,2023-02-26 08:15:00
1677370800000,23123.50,23123.50,23090.90,23098.70,622.080,2023-02-26 08:20:00
1677371100000,23098.70,23105.50,23095.50,23103.80,350.688,2023-02-26 08:25:00
1677371400000,23103.80,23117.60,23074.80,23117.60,711.058,2023-02-26 08:30:00
1677371700000,23117.60,23133.60,23100.00,23100.40,900.578,2023-02-26 08:35:00
1677372000000,23100.40,23119.50,23100.00,23104.10,410.043,2023-02-26 08:40:00
1677372300000,23104.00,23107.90,23087.00,23089.00,429.460,2023-02-26 08:45:00
1677372600000,23089.00,23100.10,23070.00,23084.70,742.605,2023-02-26 08:50:00
1677372900000,23084.60,23095.60,23078.30,23088.10,281.589,2023-02-26 08:55:00
1677373200000,23088.10,23088.10,23066.60,23079.50,566.560,2023-02-26 09:00:00
1677373500000,23079.40,23100.00,23079.40,23100.00,569.549,2023-02-26 09:05:00
1677373800000,23100.00,23111.60,23099.90,23111.50,507.362,2023-02-26 09:10:00
1677374100000,23111.50,23115.60,23097.20,23105.20,407.866,2023-02-26 09:15:00
1677374400000,23105.20,23106.40,23098.30,23099.80,263.250,2023-02-26 09:20:00
1677374700000,23099.90,23114.80,23097.00,23099.80,312.637,2023-02-26 09:25:00
1677375000000,23099.90,23099.90,23083.70,23084.80,333.365,2023-02-26 09:30:00
1677375300000,23084.80,23094.60,23055.50,23069.50,958.834,2023-02-26 09:35:00
1677375600000,23069.50,23092.00,23068.40,23086.00,350.224,2023-02-26 09:40:00
1677375900000,23085.90,23092.00,23084.00,23089.10,254.995,2023-02-26 09:45:00
1677376200000,23089.10,23106.30,23089.10,23104.90,423.125,2023-02-26 09:50:00
1677376500000,23104.90,23108.00,23094.20,23103.50,417.052,2023-02-26 09:55:00
1677376800000,23103.50,23103.50,23097.10,23099.60,219.856,2023-02-26 10:00:00
1677377100000,23099.60,23099.60,23050.10,23052.50,831.672,2023-02-26 10:05:00
1677377400000,23052.60,23065.70,23050.00,23055.80,742.633,2023-02-26 10:10:00
1677377700000,23055.80,23064.50,23053.60,23055.20,391.432,2023-02-26 10:15:00
1677378000000,23055.20,23092.40,23050.40,23082.30,624.420,2023-02-26 10:20:00
1677378300000,23082.20,23085.30,23056.50,23071.10,842.270,2023-02-26 10:25:00
1677378600000,23071.00,23109.80,23070.30,23107.30,655.266,2023-02-26 10:30:00
1677378900000,23107.40,23140.40,23103.80,23130.50,900.491,2023-02-26 10:35:00
1677379200000,23130.50,23156.20,23130.50,23155.70,1046.658,2023-02-26 10:40:00
1677379500000,23155.70,23165.50,23146.40,23165.40,1168.853,2023-02-26 10:45:00
1677379800000,23165.40,23196.00,23154.50,23168.70,2271.388,2023-02-26 10:50:00
1677380100000,23168.60,23238.00,23168.60,23226.40,4133.769,2023-02-26 10:55:00
1677380400000,23226.40,23234.10,23170.50,23195.10,2127.872,2023-02-26 11:00:00
1677380700000,23195.20,23203.70,23179.80,23190.00,614.106,2023-02-26 11:05:00
1677381000000,23190.00,23211.80,23185.90,23209.90,879.610,2023-02-26 11:10:00
1677381300000,23209.90,23225.00,23184.60,23206.80,1221.382,2023-02-26 11:15:00
1677381600000,23206.80,23221.90,23190.40,23195.90,632.273,2023-02-26 11:20:00
1677381900000,23196.00,23216.40,23192.70,23205.40,663.108,2023-02-26 11:25:00
1677382200000,23205.40,23239.50,23205.40,23232.30,1118.043,2023-02-26 11:30:00
1677382500000,23232.30,23232.40,23205.30,23205.30,755.951,2023-02-26 11:35:00
1677382800000,23205.30,23240.90,23200.20,23235.00,821.831,2023-02-26 11:40:00
1677383100000,23235.00,23243.20,23212.50,23212.50,975.759,2023-02-26 11:45:00
1677383400000,23212.50,23230.20,23212.50,23220.70,496.056,2023-02-26 11:50:00
1677383700000,23220.60,23223.40,23200.60,23201.80,548.477,2023-02-26 11:55:00
1677384000000,23201.80,23207.80,23198.30,23204.00,656.339,2023-02-26 12:00:00
1677384300000,23204.00,23207.80,23190.00,23201.60,974.911,2023-02-26 12:05:00
1677384600000,23201.50,23201.60,23190.00,23190.00,783.553,2023-02-26 12:10:00
1677384900000,23190.00,23217.80,23190.00,23215.00,895.488,2023-02-26 12:15:00
1677385200000,23215.10,23215.60,23194.90,23197.80,338.537,2023-02-26 12:20:00
1677385500000,23197.80,23210.20,23197.80,23200.40,302.667,2023-02-26 12:25:00
1677385800000,23200.40,23200.50,23193.70,23193.70,327.962,2023-02-26 12:30:00
1677386100000,23193.70,23196.60,23190.00,23190.00,489.776,2023-02-26 12:35:00
1677386400000,23190.10,23190.10,23159.10,23159.10,1481.142,2023-02-26 12:40:00
1677386700000,23159.10,23179.00,23140.00,23153.80,1558.007,2023-02-26 12:45:00
1677387000000,23153.90,23185.00,23153.80,23185.00,670.229,2023-02-26 12:50:00
1677387300000,23185.00,23191.80,23171.40,23180.30,378.006,2023-02-26 12:55:00
1677387600000,23180.20,23181.40,23168.90,23178.30,331.693,2023-02-26 13:00:00
1677387900000,23178.30,23190.10,23164.40,23169.30,455.661,2023-02-26 13:05:00
1677388200000,23169.40,23184.90,23155.30,23163.10,1067.451,2023-02-26 13:10:00
1677388500000,23163.00,23176.00,23160.30,23173.90,353.702,2023-02-26 13:15:00
1677388800000,23173.90,23178.20,23160.70,23171.50,315.948,2023-02-26 13:20:00
1677389100000,23171.50,23171.50,23149.80,23150.00,464.716,2023-02-26 13:25:00
1677389400000,23149.90,23163.10,23149.90,23156.40,506.355,2023-02-26 13:30:00
1677389700000,23156.30,23163.40,23144.10,23162.10,557.572,2023-02-26 13:35:00
1677390000000,23162.10,23164.70,23141.50,23159.10,455.628,2023-02-26 13:40:00
1677390300000,23159.00,23159.80,23153.90,23159.20,163.888,2023-02-26 13:45:00
1677390600000,23159.10,23159.20,23135.10,23141.70,581.429,2023-02-26 13:50:00
1677390900000,23141.80,23147.20,23114.00,23114.00,1204.908,2023-02-26 13:55:00
1677391200000,23114.00,23138.90,23110.00,23116.30,1079.591,2023-02-26 14:00:00
1677391500000,23116.10,23135.50,23111.60,23119.70,630.200,2023-02-26 14:05:00
1677391800000,23119.70,23119.70,23077.20,23082.20,1720.644,2023-02-26 14:10:00
1677392100000,23082.10,23124.50,23079.60,23120.70,1307.232,2023-02-26 14:15:00
1677392400000,23120.70,23135.80,23111.00,23129.50,635.789,2023-02-26 14:20:00
1677392700000,23129.40,23131.10,23118.80,23125.60,411.985,2023-02-26 14:25:00
1677393000000,23125.60,23137.90,23125.50,23136.50,384.436,2023-02-26 14:30:00
1677393300000,23136.60,23148.50,23121.90,23123.80,534.098,2023-02-26 14:35:00
1677393600000,23123.90,23145.60,23123.90,23145.50,264.976,2023-02-26 14:40:00
1677393900000,23145.60,23157.40,23135.60,23149.00,532.290,2023-02-26 14:45:00
1677394200000,23149.10,23154.50,23145.40,23149.30,390.030,2023-02-26 14:50:00
1677394500000,23149.40,23163.30,23139.00,23158.70,592.783,2023-02-26 14:55:00
1677394800000,23158.70,23172.10,23158.60,23159.00,673.978,2023-02-26 15:00:00
1677395100000,23159.10,23169.40,23154.00,23156.30,512.858,2023-02-26 15:05:00
1677395400000,23156.30,23159.10,23144.10,23145.20,408.062,2023-02-26 15:10:00
1677395700000,23145.10,23153.40,23143.20,23148.50,298.649,2023-02-26 15:15:00
1677396000000,23148.50,23164.30,23148.40,23163.60,301.051,2023-02-26 15:20:00
1677396300000,23163.50,23164.10,23146.10,23146.80,359.119,2023-02-26 15:25:00
1677396600000,23146.70,23173.10,23146.70,23163.70,428.585,2023-02-26 15:30:00
1677396900000,23163.70,23178.90,23156.80,23159.50,752.299,2023-02-26 15:35:00
1677397200000,23159.40,23170.00,23159.40,23169.90,277.506,2023-02-26 15:40:00
1677397500000,23170.00,23199.00,23167.00,23169.10,1418.933,2023-02-26 15:45:00
1677397800000,23169.00,23172.40,23138.70,23139.10,1579.103,2023-02-26 15:50:00
1677398100000,23139.00,23142.80,23127.50,23142.70,681.414,2023-02-26 15:55:00
1677398400000,23142.80,23148.30,23133.40,23133.50,569.590,2023-02-26 16:00:00
1677398700000,23133.40,23133.50,23119.90,23127.60,818.128,2023-02-26 16:05:00
1677399000000,23127.60,23144.60,23127.60,23129.70,303.888,2023-02-26 16:10:00
1677399300000,23129.70,23129.80,23103.30,23104.40,842.989,2023-02-26 16:15:00
1677399600000,23104.30,23128.20,23104.30,23118.10,454.457,2023-02-26 16:20:00
1677399900000,23118.00,23127.40,23102.80,23122.70,601.073,2023-02-26 16:25:00
1677400200000,23122.70,23133.40,23110.10,23132.90,361.769,2023-02-26 16:30:00
1677400500000,23132.90,23138.10,23130.00,23134.90,335.786,2023-02-26 16:35:00
1677400800000,23134.90,23152.10,23134.80,23152.00,854.042,2023-02-26 16:40:00
1677401100000,23152.10,23154.70,23148.90,23153.80,353.134,2023-02-26 16:45:00
1677401400000,23153.80,23163.00,23143.20,23143.30,524.016,2023-02-26 16:50:00
1677401700000,23143.20,23149.90,23142.70,23142.70,173.526,2023-02-26 16:55:00
1677402000000,23142.80,23174.60,23142.70,23172.10,757.886,2023-02-26 17:00:00
1677402300000,23172.10,23183.50,23158.90,23183.00,962.754,2023-02-26 17:05:00
1677402600000,23183.10,23191.90,23167.70,23178.60,747.813,2023-02-26 17:10:00
1677402900000,23178.70,23185.00,23149.70,23162.70,804.508,2023-02-26 17:15:00
1677403200000,23162.70,23172.40,23162.60,23170.90,199.830,2023-02-26 17:20:00
1677403500000,23170.90,23223.20,23170.90,23220.20,2144.689,2023-02-26 17:25:00
1677403800000,23220.10,23245.00,23195.90,23196.00,2943.418,2023-02-26 17:30:00
1677404100000,23195.90,23206.20,23183.00,23198.40,976.777,2023-02-26 17:35:00
1677404400000,23198.40,23230.70,23189.50,23230.50,1021.006,2023-02-26 17:40:00
1677404700000,23230.50,23266.00,23217.10,23240.70,4773.024,2023-02-26 17:45:00
1677405000000,23240.70,23286.50,23231.20,23259.70,4211.324,2023-02-26 17:50:00
1677405300000,23259.70,23269.40,23250.00,23268.30,1001.656,2023-02-26 17:55:00
1677405600000,23268.20,23269.50,23237.50,23246.00,1290.069,2023-02-26 18:00:00
1677405900000,23246.10,23246.10,23216.10,23225.20,1637.129,2023-02-26 18:05:00
1677406200000,23225.10,23244.00,23225.10,23232.10,941.095,2023-02-26 18:10:00
1677406500000,23232.20,23244.60,23228.30,23228.90,369.192,2023-02-26 18:15:00
1677406800000,23229.00,23233.60,23221.50,23226.40,482.048,2023-02-26 18:20:00
1677407100000,23226.40,23232.90,23215.60,23226.60,577.217,2023-02-26 18:25:00
1677407400000,23226.60,23249.00,23207.60,23214.60,908.819,2023-02-26 18:30:00
1677407700000,23214.60,23215.90,23200.30,23202.60,982.684,2023-02-26 18:35:00
1677408000000,23202.50,23222.00,23202.50,23219.30,347.905,2023-02-26 18:40:00
1677408300000,23219.30,23220.90,23205.10,23217.10,329.538,2023-02-26 18:45:00
1677408600000,23217.10,23232.80,23217.10,23221.40,426.330,2023-02-26 18:50:00
1677408900000,23221.40,23227.00,23211.60,23227.00,307.803,2023-02-26 18:55:00
1677409200000,23227.00,23234.80,23222.00,23233.10,683.324,2023-02-26 19:00:00
1677409500000,23233.10,23237.70,23222.00,23222.10,533.245,2023-02-26 19:05:00
1677409800000,23222.10,23229.20,23206.00,23206.00,615.752,2023-02-26 19:10:00
1677410100000,23206.00,23216.20,23203.70,23210.70,371.925,2023-02-26 19:15:00
1677410400000,23210.80,23210.80,23189.10,23201.40,1058.871,2023-02-26 19:20:00
1677410700000,23201.40,23220.00,23200.80,23213.30,569.207,2023-02-26 19:25:00
1677411000000,23213.30,23219.10,23207.10,23214.90,294.610,2023-02-26 19:30:00
1677411300000,23214.80,23229.40,23206.40,23227.00,396.482,2023-02-26 19:35:00
1677411600000,23227.10,23233.90,23205.00,23205.00,394.869,2023-02-26 19:40:00
1677411900000,23205.00,23232.40,23205.00,23227.00,437.715,2023-02-26 19:45:00
1677412200000,23226.90,23240.40,23226.90,23240.40,785.546,2023-02-26 19:50:00
1677412500000,23240.30,23250.00,23236.30,23244.20,713.743,2023-02-26 19:55:00
1677412800000,23244.20,23273.40,23243.00,23254.10,1746.017,2023-02-26 20:00:00
1677413100000,23254.20,23258.00,23187.60,23187.60,2367.029,2023-02-26 20:05:00
1677413400000,23187.60,23198.30,23170.00,23186.90,2230.505,2023-02-26 20:10:00
1677413700000,23187.00,23220.00,23185.10,23212.10,1154.986,2023-02-26 20:15:00
1677414000000,23212.10,23244.90,23212.00,23218.30,940.976,2023-02-26 20:20:00
1677414300000,23218.30,23231.10,23210.20,23226.20,475.758,2023-02-26 20:25:00
1677414600000,23226.20,23227.80,23205.30,23205.40,283.643,2023-02-26 20:30:00
1677414900000,23205.30,23205.30,23160.00,23171.30,1509.125,2023-02-26 20:35:00
1677415200000,23171.40,23193.20,23170.30,23171.90,725.929,2023-02-26 20:40:00
1677415500000,23171.90,23181.40,23160.40,23167.20,926.923,2023-02-26 20:45:00
1677415800000,23167.20,23180.90,23140.90,23146.60,1639.384,2023-02-26 20:50:00
1677416100000,23146.50,23159.00,23115.40,23151.90,3342.070,2023-02-26 20:55:00
1677416400000,23152.00,23160.00,23150.00,23160.00,673.235,2023-02-26 21:00:00
1677416700000,23160.00,23170.70,23141.90,23141.90,860.873,2023-02-26 21:05:00
1677417000000,23142.00,23156.10,23125.30,23139.30,1309.066,2023-02-26 21:10:00
1677417300000,23139.20,23170.30,23139.20,23170.30,564.799,2023-02-26 21:15:00
1677417600000,23170.30,23178.00,23145.00,23166.00,808.241,2023-02-26 21:20:00
1677417900000,23166.00,23171.90,23150.90,23171.90,550.974,2023-02-26 21:25:00
1677418200000,23171.90,23186.90,23165.00,23172.90,684.750,2023-02-26 21:30:00
1677418500000,23172.90,23183.00,23164.20,23164.80,352.912,2023-02-26 21:35:00
1677418800000,23164.80,23179.40,23158.30,23169.90,463.114,2023-02-26 21:40:00
1677419100000,23169.90,23175.90,23162.40,23162.70,281.128,2023-02-26 21:45:00
1677419400000,23162.70,23184.00,23162.70,23180.80,532.623,2023-02-26 21:50:00
1677419700000,23180.80,23208.00,23179.40,23203.50,982.892,2023-02-26 21:55:00
1677420000000,23203.60,23213.30,23196.20,23213.30,891.006,2023-02-26 22:00:00
1677420300000,23213.30,23244.40,23213.20,23232.80,2024.881,2023-02-26 22:05:00
1677420600000,23232.70,23270.30,23227.60,23266.70,2937.619,2023-02-26 22:10:00
1677420900000,23266.70,23332.40,23215.10,23234.40,7219.394,2023-02-26 22:15:00
1677421200000,23234.50,23262.00,23234.10,23260.90,1324.144,2023-02-26 22:20:00
1677421500000,23260.90,23261.00,23210.00,23214.50,1570.882,2023-02-26 22:25:00
1677421800000,23214.60,23226.20,23175.60,23182.70,2729.511,2023-02-26 22:30:00
1677422100000,23182.60,23197.60,23170.40,23185.40,1258.830,2023-02-26 22:35:00
1677422400000,23185.50,23223.80,23185.40,23217.90,1001.516,2023-02-26 22:40:00
1677422700000,23217.90,23274.50,23208.90,23264.90,2518.758,2023-02-26 22:45:00
1677423000000,23265.00,23281.80,23197.00,23200.10,2449.489,2023-02-26 22:50:00
1677423300000,23200.10,23213.10,23180.20,23182.80,1967.966,2023-02-26 22:55:00
1677423600000,23182.90,23215.50,23168.00,23194.80,2303.937,2023-02-26 23:00:00
1677423900000,23194.90,23233.70,23182.80,23224.70,1088.291,2023-02-26 23:05:00
1677424200000,23224.70,23224.80,23205.20,23206.10,685.561,2023-02-26 23:10:00
1677424500000,23206.10,23217.40,23170.80,23192.10,1052.901,2023-02-26 23:15:00
1677424800000,23192.20,23206.50,23187.00,23195.10,904.050,2023-02-26 23:20:00
1677425100000,23195.20,23195.20,23179.40,23186.60,579.348,2023-02-26 23:25:00
1677425400000,23186.70,23196.20,23175.00,23181.90,616.674,2023-02-26 23:30:00
1677425700000,23181.90,23215.00,23177.00,23205.90,685.741,2023-02-26 23:35:00
1677426000000,23206.00,23225.60,23193.10,23209.80,644.284,2023-02-26 23:40:00
1677426300000,23209.80,23212.90,23196.40,23199.00,311.947,2023-02-26 23:45:00
1677426600000,23198.90,23218.20,23196.40,23215.40,311.040,2023-02-26 23:50:00
1677426900000,23215.30,23241.00,23210.00,23239.70,1018.120,2023-02-26 23:55:00
1677427200000,23239.80,23242.10,23228.20,23228.20,781.237,2023-02-27 00:00:00
1677427500000,23228.20,23230.30,23209.00,23226.10,648.482,2023-02-27 00:05:00
1677427800000,23226.10,23244.30,23226.10,23244.30,372.717,2023-02-27 00:10:00
1677428100000,23244.30,23246.40,23220.60,23234.80,648.485,2023-02-27 00:15:00
1677428400000,23234.80,23238.70,23230.10,23236.00,452.284,2023-02-27 00:20:00
1677428700000,23236.10,23236.10,23190.00,23190.10,827.771,2023-02-27 00:25:00
1677429000000,23190.00,23196.70,23162.40,23191.30,1852.650,2023-02-27 00:30:00
1677429300000,23191.30,23192.50,23170.00,23174.80,669.317,2023-02-27 00:35:00
1677429600000,23174.70,23179.90,23155.00,23177.20,1283.352,2023-02-27 00:40:00
1677429900000,23177.30,23183.60,23154.00,23183.60,1248.631,2023-02-27 00:45:00
1677430200000,23183.70,23199.00,23183.70,23192.20,628.127,2023-02-27 00:50:00
1677430500000,23192.10,23192.20,23165.00,23175.60,525.603,2023-02-27 00:55:00
1677430800000,23175.60,23180.80,23161.20,23161.30,476.605,2023-02-27 01:00:00
1677431100000,23161.30,23175.00,23140.10,23148.60,1078.470,2023-02-27 01:05:00
1677431400000,23148.50,23172.00,23130.00,23171.90,1295.717,2023-02-27 01:10:00
1677431700000,23172.00,23183.60,23163.30,23180.10,711.996,2023-02-27 01:15:00
1677432000000,23180.10,23180.20,23135.20,23142.90,773.788,2023-02-27 01:20:00
1677432300000,23142.90,23162.90,23134.70,23156.90,513.568,2023-02-27 01:25:00
1677432600000,23157.00,23166.60,23155.60,23157.40,379.314,2023-02-27 01:30:00
1677432900000,23157.30,23157.40,23147.60,23151.50,289.824,2023-02-27 01:35:00
1677433200000,23151.50,23175.10,23147.30,23173.00,447.988,2023-02-27 01:40:00
1677433500000,23173.00,23193.00,23168.30,23181.60,891.355,2023-02-27 01:45:00
1677433800000,23181.60,23224.10,23181.40,23220.10,1270.879,2023-02-27 01:50:00
1677434100000,23220.10,23237.60,23200.00,23232.00,1266.773,2023-02-27 01:55:00
1677434400000,23232.00,23267.70,23221.80,23236.20,3457.916,2023-02-27 02:00:00
1677434700000,23236.20,23259.60,23219.10,23249.90,1419.076,2023-02-27 02:05:00
1677435000000,23250.00,23278.60,23246.30,23246.90,1943.830,2023-02-27 02:10:00
1677435300000,23246.80,23267.00,23236.80,23245.70,1043.057,2023-02-27 02:15:00
1677435600000,23245.70,23245.80,23225.90,23226.30,569.249,2023-02-27 02:20:00
1677435900000,23226.30,23235.00,23213.30,23213.40,560.294,2023-02-27 02:25:00
1677436200000,23213.40,23242.00,23212.00,23241.80,420.952,2023-02-27 02:30:00
1677436500000,23241.90,23360.50,23241.80,23300.50,7213.675,2023-02-27 02:35:00
1677436800000,23300.50,23457.50,23296.70,23427.80,11650.703,2023-02-27 02:40:00
1677437100000,23427.80,23479.80,23408.50,23456.50,6952.300,2023-02-27 02:45:00
1677437400000,23456.50,23533.00,23450.00,23498.50,8575.955,2023-02-27 02:50:00
1677437700000,23498.50,23530.00,23460.00,23480.80,3893.917,2023-02-27 02:55:00
1677438000000,23480.80,23487.10,23441.00,23443.70,2766.027,2023-02-27 03:00:00
1677438300000,23443.60,23444.10,23361.00,23384.60,5395.259,2023-02-27 03:05:00
1677438600000,23384.60,23448.60,23379.10,23441.50,2469.034,2023-02-27 03:10:00
1677438900000,23441.60,23455.00,23410.00,23451.60,2216.214,2023-02-27 03:15:00
1677439200000,23451.60,23507.90,23444.70,23480.00,4068.098,2023-02-27 03:20:00
1677439500000,23480.10,23494.60,23445.80,23453.30,1457.997,2023-02-27 03:25:00
1677439800000,23453.30,23499.00,23453.30,23497.90,1136.713,2023-02-27 03:30:00
1677440100000,23497.80,23498.00,23450.00,23461.00,920.809,2023-02-27 03:35:00
1677440400000,23461.10,23490.50,23453.80,23468.40,742.542,2023-02-27 03:40:00
1677440700000,23468.30,23533.00,23466.40,23517.20,2382.355,2023-02-27 03:45:00
1677441000000,23517.30,23529.40,23497.00,23516.40,1497.004,2023-02-27 03:50:00
1677441300000,23516.50,23525.00,23472.30,23491.00,1654.373,2023-02-27 03:55:00
1677441600000,23491.00,23513.60,23474.10,23480.60,1404.169,2023-02-27 04:00:00
1677441900000,23480.60,23527.90,23480.60,23522.90,1580.968,2023-02-27 04:05:00
1677442200000,23523.00,23535.10,23480.30,23480.30,1943.047,2023-02-27 04:10:00
1677442500000,23480.30,23492.70,23451.30,23471.60,1670.758,2023-02-27 04:15:00
1677442800000,23471.60,23519.20,23465.30,23512.50,1052.633,2023-02-27 04:20:00
1677443100000,23512.60,23582.00,23499.30,23577.00,4656.494,2023-02-27 04:25:00
1677443400000,23577.00,23675.00,23539.00,23638.40,11023.043,2023-02-27 04:30:00
1677443700000,23638.50,23665.00,23615.60,23636.00,3933.682,2023-02-27 04:35:00
1677444000000,23636.00,23665.00,23627.20,23643.90,2203.315,2023-02-27 04:40:00
1677444300000,23643.90,23649.10,23604.20,23637.70,2019.798,2023-02-27 04:45:00
1677444600000,23637.70,23650.50,23612.90,23634.30,1419.544,2023-02-27 04:50:00
1677444900000,23634.20,23639.80,23611.80,23627.10,1555.876,2023-02-27 04:55:00
1677445200000,23627.00,23635.00,23574.90,23574.90,2413.443,2023-02-27 05:00:00
1677445500000,23575.00,23624.70,23573.00,23610.40,1853.100,2023-02-27 05:05:00
1677445800000,23610.40,23639.70,23598.10,23636.50,1197.007,2023-02-27 05:10:00
1677446100000,23636.40,23640.00,23601.50,23618.50,1073.304,2023-02-27 05:15:00
1677446400000,23618.50,23618.70,23593.40,23593.50,556.336,2023-02-27 05:20:00
1677446700000,23593.40,23598.40,23580.10,23590.90,841.789,2023-02-27 05:25:00
1677447000000,23591.00,23599.90,23560.50,23566.50,1131.363,2023-02-27 05:30:00
1677447300000,23566.60,23600.00,23566.60,23586.70,889.290,2023-02-27 05:35:00
1677447600000,23586.60,23593.40,23568.00,23576.50,523.406,2023-02-27 05:40:00
1677447900000,23576.40,23599.80,23576.40,23579.20,637.395,2023-02-27 05:45:00
1677448200000,23579.30,23586.30,23560.30,23563.40,785.674,2023-02-27 05:50:00
1677448500000,23563.40,23568.70,23537.20,23548.30,1668.062,2023-02-27 05:55:00
1677448800000,23548.30,23559.90,23533.00,23557.50,1594.009,2023-02-27 06:00:00
1677449100000,23557.40,23586.80,23557.10,23574.50,1319.019,2023-02-27 06:05:00
1677449400000,23574.50,23574.60,23541.40,23557.80,792.427,2023-02-27 06:10:00
1677449700000,23557.80,23558.10,23471.50,23488.70,4086.725,2023-02-27 06:15:00
1677450000000,23488.70,23488.80,23387.00,23398.40,5127.953,2023-02-27 06:20:00
1677450300000,23398.40,23435.10,23331.00,23363.60,5005.567,2023-02-27 06:25:00
1677450600000,23363.60,23367.30,23310.00,23318.40,3330.208,2023-02-27 06:30:00
1677450900000,23318.40,23399.00,23318.20,23366.20,3285.091,2023-02-27 06:35:00
1677451200000,23366.20,23419.20,23366.10,23419.10,1658.987,2023-02-27 06:40:00
1677451500000,23419.10,23448.00,23365.00,23417.80,2362.640,2023-02-27 06:45:00
1677451800000,23417.70,23424.90,23402.80,23418.70,747.396,2023-02-27 06:50:00
1677452100000,23418.70,23471.00,23415.20,23469.20,1396.936,2023-02-27 06:55:00
1677452400000,23469.20,23521.70,23444.10,23519.90,2907.362,2023-02-27 07:00:00
1677452700000,23519.90,23627.60,23502.00,23522.20,7061.599,2023-02-27 07:05:00
1677453000000,23522.20,23546.60,23487.80,23534.00,3252.388,2023-02-27 07:10:00
1677453300000,23534.10,23568.30,23521.50,23562.20,1420.723,2023-02-27 07:15:00
1677453600000,23562.10,23562.20,23486.00,23506.50,1708.454,2023-02-27 07:20:00
1677453900000,23506.50,23529.80,23478.40,23512.80,1700.275,2023-02-27 07:25:00
1677454200000,23512.80,23542.30,23499.10,23535.90,875.519,2023-02-27 07:30:00
1677454500000,23535.90,23574.50,23532.60,23537.20,1304.616,2023-02-27 07:35:00
1677454800000,23537.00,23547.30,23503.10,23517.20,1157.653,2023-02-27 07:40:00
1677455100000,23517.30,23537.80,23506.30,23537.80,664.405,2023-02-27 07:45:00
1677455400000,23537.70,23537.80,23512.60,23521.70,610.263,2023-02-27 07:50:00
1677455700000,23521.60,23553.20,23521.60,23545.30,710.519,2023-02-27 07:55:00
1677456000000,23545.20,23553.40,23524.50,23525.30,1479.687,2023-02-27 08:00:00
1677456300000,23525.20,23525.30,23462.20,23487.60,2449.622,2023-02-27 08:05:00
1677456600000,23487.60,23510.00,23480.00,23490.80,1081.453,2023-02-27 08:10:00
