TimeStamp,Open,High,Low,Close,Volume,DataTime,ema7,ema25,ema50,ema144,ema169,dif,dea,macd,ao
1678804200000,26000.7,26001.1,25905.0,25951.0,4959.434,2023-03-14 22:30:00,25901.786385841293,25712.155909100078,25370.77751657346,24801.811906100018,24725.820701466408,177.029308231522,220.80760491882864,-43.778296687306636,348.1805882353001
1678804500000,25950.9,25969.5,25861.6,25904.7,4384.061,2023-03-14 22:35:00,25902.51478938097,25726.966993015456,25391.715653178424,24817.024155671053,24739.68986968445,166.35715189070106,209.91751431320313,-43.56036242250207,320.66588235294694
1678804800000,25904.7,25914.6,25835.1,25876.6,4065.355,2023-03-14 22:40:00,25896.036092035727,25738.47722432196,25410.7307256028,24831.638994903176,24753.06528298228,153.85837239984903,198.7056859305323,-44.847313530683266,302.68647058824354
1678805100000,25876.7,25984.6,25876.6,25940.2,5190.514,2023-03-14 22:45:00,25907.077069026796,25753.994360912577,25431.494226559553,24846.929491525203,24767.031573770724,147.38601385402944,188.44175151523172,-41.05573766120227,276.261176470598
1678805400000,25940.2,26070.0,25890.5,26021.3,6327.786,2023-03-14 22:50:00,25935.632801770098,25774.55633315007,25454.623864733687,24863.1277054352,24781.787672902832,147.10498064742933,180.17439734167124,-33.06941669424191,242.65411764707096
1678805700000,26021.2,26128.9,25814.0,25844.3,11238.726,2023-03-14 22:55:00,25912.799601327573,25779.921230600066,25469.905281802952,24876.661116394713,24794.287817927503,131.08872978017826,170.35726382937264,-39.268534049194386,188.70529411765892
1678806000000,25844.3,25921.4,25800.1,25827.8,6655.829,2023-03-14 23:00:00,25891.54970099568,25783.6042128616,25483.94036879107,24889.780273409957,24806.446784775413,115.73025710891307,159.43186248528073,-43.70160537636767,140.17235294119018
1678806300000,25827.7,25926.1,25825.1,25903.3,3210.832,2023-03-14 23:05:00,25894.48727574676,25792.811581103015,25500.385844524753,24903.75985584568,24819.350940248645,108.40119439371483,149.22572886696756,-40.824534473252726,108.97117647059713
1678806600000,25903.2,25933.7,25860.3,25885.9,3197.771,2023-03-14 23:10:00,25892.34045681007,25799.972228710474,25515.504046700255,24917.306616454705,24831.89857624572,100.03567580609888,139.3877182547938,-39.35204244869493,63.464117647064995
1678806900000,25885.9,25989.6,25883.2,25898.0,4788.995,2023-03-14 23:15:00,25893.755342607554,25807.512826501978,25530.503888006126,24930.833421744985,24844.440945936945,93.30672904023231,130.17152041188152,-36.864791371649204,1.886470588244265
1678807200000,25898.0,25950.0,25863.0,25897.1,3775.898,2023-03-14 23:20:00,25894.591506955665,25814.40414754029,25544.880206123533,24944.161236617467,24856.825170102395,86.89964278161642,121.5171448858285,-34.61750210421208,-9.747647058811708
1678807500000,25897.1,25913.5,25780.0,25803.7,3894.258,2023-03-14 23:25:00,25871.868630216748,25813.58075157565,25555.030001961826,24956.016943698603,24867.964873983543,73.43882428518918,111.90148076570064,-38.462656480511455,-35.43235294116312
1678807800000,25803.7,25928.1,25803.7,25855.5,3644.795,2023-03-14 23:30:00,25867.77647266256,25816.805309146752,25566.813139139795,24968.42360654414,24879.582934289618,66.18788302120811,102.75876121680213,-36.57087819559402,-54.78352941175399
1678808100000,25855.6,25889.9,25825.0,25863.6,2204.878,2023-03-14 23:35:00,25866.73235449692,25820.404900750847,25578.451839565685,24980.770867143532,24891.159605650915,60.39882211043732,94.28677339552917,-33.887951285091845,-61.76999999999316
1678808400000,25863.6,25886.0,25825.7,25873.4,1447.304,2023-03-14 23:40:00,25868.39926587269,25824.481446846938,25590.018434092523,24993.082993113967,24902.715374996198,55.95669379447281,86.6207574753179,-30.66406368084509,-61.42823529410816
1678808700000,25873.5,25930.0,25864.3,25909.7,2380.552,2023-03-14 23:45:00,25878.724449404515,25831.036720166405,25602.554966088894,25005.725986312395,24914.56225293742,54.73443720738578,80.24349342173147,-25.50905621434569,-60.07588235293224
1678809000000,25909.8,25954.2,25862.6,25910.2,2619.17,2023-03-14 23:50:00,25886.593337053386,25837.126203230528,25614.619477222663,25018.201489949464,24926.275638196978,53.19296053992366,74.83338684536992,-21.640426305446255,-23.20235294116719
1678809300000,25910.2,25950.0,25877.6,25911.3,1777.97,2023-03-14 23:55:00,25892.77000279004,25842.8318799051,25626.254007527656,25030.520090088092,24937.864160100544,51.46681260342302,70.16007199698053,-18.69325939355751,-1.5570588235204923
1678809600000,25911.3,26019.2,25885.2,25942.8,5325.435,2023-03-15 00:00:00,25905.27750209253,25850.521735297018,25638.667575859905,25043.10326125929,24949.686934687597,52.040721626352024,66.53620192285483,-14.495480296502805,24.300588235302712
1678809900000,25942.9,25987.3,25870.6,25969.4,4036.159,2023-03-15 00:05:00,25921.308126569398,25859.666217197246,25651.63747484579,25055.87976800054,24961.68355898539,54.01924611296636,64.03281076087714,-10.013564647910783,37.165294117650774
1678810200000,25969.4,26025.7,25967.1,26013.6,4011.306,2023-03-15 00:10:00,25944.38109492705,25871.507277412842,25665.832083675366,25069.089702235015,24974.059046526738,58.47969411685699,62.92218743207311,-4.442493315216119,53.66000000000349
1678810500000,26013.5,26016.9,25910.3,25926.4,2964.359,2023-03-15 00:15:00,25939.885821195287,25875.72979453493,25676.050433335156,25080.91467185936,24985.26305774407,54.35178649464433,61.20810724458735,-6.856320749943023,56.661764705888345
1678810800000,25926.4,25943.6,25809.8,25843.7,6886.409,2023-03-15 00:20:00,25915.839365896463,25873.265964186092,25682.62492614554,25091.43584879923,24995.362315888255,43.901126260778256,57.746711047825535,-13.84558478704728,45.956470588243974
1678811100000,25843.7,25847.1,25712.0,25767.9,8783.883,2023-03-15 00:25:00,25878.85452442235,25865.16089001793,25685.969046688853,25100.76638881579,25004.450994524865,29.166265664320235,52.030621971124475,-22.86435630680424,19.673529411771597
1678811400000,25767.8,25867.0,25767.8,25838.3,2845.574,2023-03-15 00:30:00,25868.715893316763,25863.094667708858,25691.9428095638,25110.939266211437,25014.260982824573,22.905434534171945,46.20558448373397,-23.300149949562027,-3.7494117646965606
1678811700000,25838.3,25856.3,25791.0,25810.9,1716.141,2023-03-15 00:35:00,25854.261919987573,25859.079693269716,25696.607797424043,25120.593897022314,25023.63320655605,15.553439380528289,40.075155463092834,-24.521716082564545,-40.192352941165154
1678812000000,25810.9,25835.4,25761.8,25819.9,2182.059,2023-03-15 00:40:00,25845.67143999068,25856.065870710507,25701.442785760355,25130.239498442697,25033.0010511848,10.334030762940529,34.12693052306237,-23.79289976012184,-63.52764705881782
1678812300000,25820.0,25926.9,25818.9,25900.1,3325.846,2023-03-15 00:45:00,25859.27857999301,25859.453111425082,25709.233264750146,25140.85826398142,25043.20221528851,12.524704572373594,29.806485332924616,-17.281780760551023,-55.35941176470078
1678812600000,25900.0,25924.2,25841.3,25888.2,2728.076,2023-03-15 00:50:00,25866.50893499476,25861.66441054623,25716.251568093277,25151.166425857537,25053.14336569688,13.149025026232266,26.474993271586147,-13.32596824535388,-36.55823529410918
1678812900000,25888.1,25906.8,25859.9,25887.9,1559.825,2023-03-15 00:55:00,25871.85670124607,25863.682532811905,25722.982879148443,25161.3282682595,25062.9640319828,13.464386919982644,23.872872001265446,-10.408485081282802,-28.129411764701217
1678813200000,25888.0,25910.1,25885.8,25897.5,1533.338,2023-03-15 01:00:00,25878.267525934552,25866.283876441757,25729.826687809287,25171.482361111095,25072.782102194768,14.323836985800881,21.963064998172534,-7.639228012371653,-11.906470588226512
1678813500000,25897.5,25905.0,25810.0,25813.0,2656.199,2023-03-15 01:05:00,25861.950644450913,25862.185116715467,25733.08838632657,25180.330880268182,25081.4905480513,8.093219949209015,19.18909598837983,-11.095876039170815,-13.680588235289179
1678813800000,25812.8,25885.4,25777.0,25863.0,2765.177,2023-03-15 01:10:00,25862.212983338184,25862.247800045046,25738.182959411803,25189.747006057587,25090.684776897757,7.108055946759123,16.77288798005569,-9.664832033296566,-20.103529411760974
1678814100000,25863.1,25866.2,25663.3,25705.5,9075.306,2023-03-15 01:15:00,25823.034737503636,25850.19027696466,25736.901274728985,25196.860840456793,25097.917897169547,-6.308902242588374,12.156529935526876,-18.46543217811525,-47.96411764705408
1678814400000,25705.6,25772.0,25665.6,25736.4,4109.453,2023-03-15 01:20:00,25801.37605312773,25841.437178736607,25736.881616896477,25204.30275989877,25105.429451320495,-14.283910485039087,6.868441851413683,-21.152352336452772,-71.95235294117447
1678814700000,25736.4,25800.3,25722.9,25759.7,2322.753,2023-03-15 01:25:00,25790.957039845798,25835.149703449177,25737.776455449555,25211.963411486373,25113.126751893196,-18.510667250662664,1.792620030998413,-20.303287281661078,-95.24764705882262
1678815000000,25759.7,25782.0,25684.0,25698.2,2868.892,2023-03-15 01:30:00,25767.76777988435,25824.615110876162,25736.22443758879,25218.670123052078,25120.009966576807,-26.517263950216147,-3.8693567652444996,-22.647907184971647,-112.96058823529165
1678815300000,25698.2,25800.0,25693.6,25792.6,2766.487,2023-03-15 01:35:00,25773.97583491326,25822.152410039533,25738.435243957858,25226.586397216877,25127.922790499433,-24.957563199721335,-8.086998052139867,-16.870565147581466,-122.69941176470456
1678815600000,25792.6,25828.8,25730.1,25744.0,2230.087,2023-03-15 01:40:00,25766.481876184946,25816.140686190338,25738.653469685,25233.72313656561,25135.17075767003,-27.32808183452289,-11.935214808616472,-15.392867025906419,-106.84352941176257
1678815900000,25743.8,25769.4,25617.1,25708.8,5214.027,2023-03-15 01:45:00,25752.06140713871,25807.88371032954,25737.482745383626,25240.275920888846,25141.919336991556,-31.68187185512579,-15.884546217918336,-15.797325637207456,-108.37823529411253
1678816200000,25708.8,25738.0,25673.1,25708.0,2311.134,2023-03-15 01:50:00,25741.046055354032,25800.2003479965,25736.32655929015,25246.727287497277,25148.579109497536,-34.79573159371648,-19.666783293077966,-15.128948300638516,-115.19470588234617
1678816500000,25708.0,25708.0,25630.0,25651.3,2548.133,2023-03-15 01:55:00,25718.609541515525,25788.74647507369,25732.992184416027,25252.307600773176,25154.493472915212,-41.361909661347454,-24.005808566731865,-17.35610109461559,-117.16294117646248
1678816800000,25651.3,25674.5,25360.0,25361.2,20121.703,2023-03-15 02:00:00,25629.257156136642,25755.858284683407,25718.412098752655,25253.809564900443,25156.925314410328,-69.17687071534601,-33.04002099645469,-36.13684971889132,-188.01058823528365
1678817100000,25361.3,25431.5,25290.0,25344.9,11917.165,2023-03-15 02:05:00,25558.167867102482,25724.24610893853,25703.76456546824,25255.06598469492,25159.136781299618,-91.48116361274879,-44.728249519713515,-46.75291409303527,-251.5629411764603
1678817400000,25344.9,25434.1,25332.7,25350.0,6469.935,2023-03-15 02:10:00,25506.12590032686,25695.45794671249,25689.891445253797,25256.375419388783,25161.382230931387,-107.50667897552194,-57.2839354108752,-50.222743564646734,-307.2317647058735
1678817700000,25349.8,25488.2,25341.4,25455.6,7173.695,2023-03-15 02:15:00,25493.494425245146,25677.00733542691,25680.703545439923,25259.123344638592,25164.84361644984,-110.4132032172929,-67.90978897215874,-42.50341424513417,-347.47352941175996
1678818000000,25455.6,25554.2,25435.7,25541.5,4955.038,2023-03-15 02:20:00,25505.495818933858,25666.583694240227,25675.244582873653,25263.01819505737,25169.27486802102,-104.57970280024892,-75.24377173777677,-29.335931062472156,-360.19823529411224
1678818300000,25541.6,25577.9,25500.0,25557.7,3607.322,2023-03-15 02:25:00,25518.546864200394,25658.208025452517,25670.63499138841,25267.08277167727,25173.844575456067,-97.52519731338907,-79.70005685289922,-17.82514046048985,-311.90117647058287
1678818600000,25557.8,25595.1,25512.1,25512.1,3675.685,2023-03-15 02:30:00,25516.935148150296,25646.968946571553,25664.41793290259,25270.462319654136,25177.824051038937,-94.52437167766038,-82.66491981785146,-11.859451859808928,-267.8347058823456
1678818900000,25512.1,25531.1,25422.0,25427.8,4043.422,2023-03-15 02:35:00,25494.651361112723,25630.10979683528,25655.13879827896,25272.63249455546,25180.764944556126,-97.82088296957954,-85.69611244819707,-12.124770521382473,-238.1011764705836
1678819200000,25427.8,25485.0,25398.7,25450.1,3166.38,2023-03-15 02:40:00,25483.513520834542,25616.262889386413,25647.09806109155,25275.080322216763,25183.93359226723,-97.5099344607479,-88.05887685070724,-9.451057610040664,-225.66882352940593
1678819500000,25450.0,25466.6,25210.0,25249.5,8200.3,2023-03-15 02:45:00,25425.010140625905,25588.05035943361,25631.505980264432,25274.727490186186,25184.704961769967,-112.15736871210902,-92.87857522298759,-19.278793489121426,-264.60411764704986
1678819800000,25249.4,25252.7,24858.0,25095.6,25456.661,2023-03-15 02:50:00,25342.65760546943,25550.169562554103,25610.490059469746,25272.25676618362,25183.656668102085,-134.63205516303788,-101.22927121099765,-33.402783952040224,-332.10647058822724
1678820100000,25095.5,25164.6,24967.8,25007.3,8667.292,2023-03-15 02:55:00,25258.818204102074,25508.410365434556,25586.835547333678,25268.60219009833,25181.581883771472,-157.75003394752275,-112.53342375830267,-45.21661018922008,-404.76941176470064
1678820400000,25007.2,25140.0,24998.6,25110.9,6088.083,2023-03-15 03:00:00,25221.838653076557,25477.832645016515,25568.17140822255,25266.426987476283,25180.75033219769,-165.80030183909548,-123.18679937446123,-42.61350246463425,-441.5994117647024
1678820700000,25110.9,25158.7,25003.4,25050.8,4562.142,2023-03-15 03:05:00,25179.078989807418,25444.983980015244,25547.882333390295,25263.45282213178,25179.22150476007,-175.01233164771838,-133.55190582911266,-41.46042581860573,-495.70647058823306
1678821000000,25050.8,25080.0,24550.0,24623.7,21578.045,2023-03-15 03:10:00,25040.234242355564,25381.80828924484,25511.639888943617,25254.62864527479,25172.685957645244,-214.3059466641862,-149.70271399612736,-64.60323266805884,-584.9841176470545
1678821300000,24623.7,24756.6,24222.0,24756.6,33402.913,2023-03-15 03:15:00,24969.325681766673,25333.715343918313,25482.030481534064,25247.75928465031,25167.79082873177,-232.04760006268043,-166.17169120943797,-65.87590885324246,-623.0399999999936
1678821600000,24756.6,24794.5,24570.0,24662.9,12699.888,2023-03-15 03:20:00,24892.719261325004,25282.114163616905,25449.907717552338,25239.692260034444,25161.850936629042,-250.77798263913428,-183.09294949537724,-67.68503314375704,-657.3494117647024
1678821900000,24663.0,24698.2,24451.6,24494.8,11067.249,2023-03-15 03:25:00,24793.239445993753,25221.551535646373,25412.452512942444,25229.41788403397,25154.003278551052,-276.00460166468474,-201.67527992923874,-74.329321735446,-741.8605882352895
1678822200000,24494.8,24590.0,24419.5,24565.0,9755.1,2023-03-15 03:30:00,24736.179584495316,25171.04757136588,25379.219081062347,25220.253499426606,25147.073828215158,-287.0236951842526,-218.7449629802415,-68.27873220401108,-802.1117647058745
1678822500000,24564.9,24684.0,24530.7,24559.2,8767.225,2023-03-15 03:35:00,24691.934688371486,25123.982373568506,25347.061470040295,25211.13552012417,25140.157665530274,-292.8486408741228,-233.56569855901776,-59.28294231510503,-775.5735294117585
1678822800000,24559.0,24612.0,24503.6,24587.5,4934.761,2023-03-15 03:40:00,24665.826016278614,25082.714498678622,25317.27474572499,25202.53365088108,25133.65581064168,-291.81748845593756,-245.21605653840172,-46.60143191753585,-771.1376470588184
1678823100000,24588.0,24617.8,24476.5,24605.2,5244.509,2023-03-15 03:45:00,24650.66951220896,25045.98261416488,25289.350245892638,25194.29456604134,25127.43868345766,-286.2720842712515,-253.4272620849717,-32.84482218627983,-744.9511764705821
1678823400000,24605.2,24817.9,24596.0,24812.8,11621.712,2023-03-15 03:50:00,24691.20213415672,25028.045489998352,25270.662000955672,25189.032572026976,25123.737051887572,-262.1043506875649,-255.1626798054903,-6.941670882074561,-649.4482352941086
1678823700000,24812.0,25139.1,24733.0,25065.5,20658.914,2023-03-15 03:55:00,24784.77660061754,25030.926606152327,25262.616432290743,25187.328674481774,25123.05191010066,-220.0241679574683,-248.1349774358859,28.110809478417593,-527.3629411764632
1678824000000,25066.4,25184.0,24970.0,25079.1,16534.274,2023-03-15 04:00:00,24858.357450463154,25034.632251832918,25255.41970945581,25185.83586517858,25122.53482880536,-183.46306561386154,-235.20059507148102,51.73752945761947,-400.32705882352093
1678824300000,25079.2,25109.5,24957.1,24991.0,8107.339,2023-03-15 04:05:00,24891.518087847366,25031.27592476885,25245.050309084996,25183.148473934736,25120.98736023118,-159.75550035190463,-220.11157612756574,60.35607577566111,-298.61235294116705
1678824600000,24991.0,25030.3,24830.0,24906.0,9801.757,2023-03-15 04:10:00,24895.138565885525,25021.639315171244,25231.754218532642,25179.325736363222,25118.458097169638,-146.14124836202973,-205.31751057445854,59.17626221242881,-214.02882352939923
1678824900000,24906.0,24999.0,24877.6,24877.6,4631.542,2023-03-15 04:15:00,24890.753924414144,25010.55936785038,25217.865817805872,25175.164002068555,25115.624472497053,-136.07491135159216,-191.46899072988526,55.3940793782931,-175.12470588234282
1678825200000,24877.6,24922.0,24812.5,24892.3,4511.203,2023-03-15 04:20:00,24891.140443310607,25001.46249340035,25205.098530833093,25171.26242962623,25112.997125761794,-125.46481926248089,-178.26815643640438,52.803337173923495,-186.06176470587525
1678825500000,24892.3,24957.0,24880.5,24897.5,2553.746,2023-03-15 04:25:00,24892.730332482955,24993.4653785234,25193.035843349444,25167.486396114142,25110.461865458714,-115.30745572528758,-165.676016294181,50.36856056889343,-196.05529411763564
1678825800000,24897.6,24963.2,24802.5,24807.8,3160.508,2023-03-15 04:30:00,24871.497749362217,24979.18342632929,25177.928555374954,25162.525204443602,25106.90113762979,-113.1909178460046,-155.17899660454572,41.98807875854112,-205.15999999998894
1678826100000,24807.3,24819.1,24500.0,24586.1,16070.062,2023-03-15 04:35:00,24800.14831202166,24948.946239688576,25154.719592419075,25154.574511968516,25100.77406542238,-127.92820676854899,-149.72883863734637,21.80063186879738,-236.11941176469554
1678826400000,24586.8,24716.4,24565.6,24684.4,7413.221,2023-03-15 04:40:00,24771.211234016246,24928.5965289433,25136.27568683401,25148.089346286193,25095.87554700565,-130.1750490096456,-145.8180807118062,15.643031702160613,-244.65352941176025
1678826700000,24684.6,24748.0,24665.8,24686.2,3370.419,2023-03-15 04:45:00,24749.958425512184,24909.950642101507,25118.625659899342,25141.718458751213,25091.055834687937,-130.30832940925757,-142.71613045129646,12.407801042038898,-257.4882352941095
1678827000000,24686.2,24797.7,24680.1,24733.9,2977.534,2023-03-15 04:50:00,24745.94381913414,24896.408285016776,25103.538379118974,25136.09337656154,25086.854001338666,-125.12262796268988,-139.19742995357515,14.074801990885277,-271.75823529411355
1678827300000,24734.5,24779.3,24556.0,24583.1,5677.362,2023-03-15 04:55:00,24705.232864350604,24872.307647707792,25083.12903091823,25128.465881712415,25080.92748367586,-131.66348719443704,-137.69064140174754,6.027154207310502,-294.2923529411746
1678827600000,24583.1,24642.4,24363.7,24407.2,10463.019,2023-03-15 05:00:00,24630.724648262953,24836.530136345653,25056.622010097908,25118.517386792242,25073.001277985557,-149.31956223703673,-140.01642556880537,-9.30313666823136,-302.34294117647005
1678827900000,24407.2,24449.5,23951.0,24186.6,25794.841,2023-03-15 05:05:00,24519.693486197215,24786.53551047291,25022.50349989799,25105.66335387097,25062.573027656315,-179.04874282896708,-147.82288902083772,-31.225853808129358,-364.57941176470194
1678828200000,24186.5,24424.0,24170.7,24304.6,10379.387,2023-03-15 05:10:00,24465.92011464791,24749.46354812884,24994.35042147062,25094.614204162404,25053.65569791918,-190.88728895849636,-156.43576900836945,-34.45151995012691,-404.52000000000044
1678828500000,24304.6,24320.6,23991.0,24240.4,13397.351,2023-03-15 05:15:00,24409.540085985933,24710.30481365739,24964.78373827569,25082.831939277406,25044.087983826015,-203.10851696358804,-165.77031859941317,-37.33819836417487,-464.4758823529446
1678828800000,24240.4,24387.0,24232.7,24330.8,6647.441,2023-03-15 05:20:00,24389.85506448945,24681.112135683743,24939.92163089233,25072.459084942544,25035.696360486887,-203.1575301645753,-173.24776091244559,-29.909769252129706,-480.1917647058872
1678829100000,24330.8,24428.2,24300.1,24390.5,4894.732,2023-03-15 05:25:00,24390.01629836709,24658.75735601576,24918.37568458283,25063.05275273644,25028.105815069393,-196.11835212928418,-177.8218791558133,-18.296472973470884,-453.022941176474
1678829400000,24390.5,24557.4,24328.7,24526.2,6919.837,2023-03-15 05:30:00,24424.062223775316,24648.560636322243,24902.996245971735,25055.647887181454,25022.20104077446,-177.54328840215385,-177.76616100508141,0.22287260292756628,-357.92941176470777
1678829700000,24526.1,24597.3,24450.0,24565.0,4060.151,2023-03-15 05:35:00,24459.296667831488,24642.132895066687,24889.741491227745,25048.88033011688,25016.822205000644,-157.8717337623566,-173.78727555653646,15.915541794179859,-285.71705882353126
1678830000000,24565.0,24567.9,24450.0,24498.1,2394.893,2023-03-15 05:40:00,24468.997500873615,24631.05344160002,24874.383001375678,25041.283360046302,25010.719590824167,-145.99719113844185,-168.22925867291752,22.232067534475675,-216.60352941176097
1678830300000,24498.2,24571.4,24461.0,24481.5,2278.779,2023-03-15 05:45:00,24472.123125655213,24619.54933070771,24858.975824851143,25033.56221025256,25004.49347799094,-136.35420542297288,-161.8542480229286,25.50004259995572,-170.99882352940767
1678830600000,24481.4,24501.9,24374.8,24498.0,3617.489,2023-03-15 05:50:00,24478.59234424141,24610.19938219173,24844.819910151098,25026.17514528356,24998.53473119105,-125.92902623936243,-154.66920366621537,28.740177426852938,-131.47235294117127
1678830900000,24498.0,24600.0,24459.0,24544.8,3011.926,2023-03-15 05:55:00,24495.144258181055,24605.168660484676,24833.054423478505,25019.535488107234,24993.196675529976,-112.59272885916289,-146.25390870480487,33.66117984564198,-112.86999999999534
1678831200000,24544.9,24544.9,24436.5,24479.3,3594.792,2023-03-15 06:00:00,24491.183193635792,24595.486455832008,24819.181700989153,25012.08396413334,24987.150832288447,-106.08602602442988,-138.22033216872987,32.134306144299984,-125.7629411764683
1678831500000,24479.3,24594.0,24393.6,24591.7,3492.036,2023-03-15 06:05:00,24516.312395226843,24595.195189998776,24810.26084996997,25006.28556462805,24982.49846955564,-90.8128425952309,-128.73883425403008,37.92599165879918,-102.1929411764686
1678831800000,24591.6,24810.6,24532.8,24789.8,8213.205,2023-03-15 06:10:00,24584.68429642013,24610.1647907681,24809.45846369664,25003.299556840077,24980.23142873734,-62.008920049898734,-115.39285141320381,53.38393136330508,-44.26529411764568
1678832100000,24789.9,24808.3,24589.5,24633.1,5675.37,2023-03-15 06:15:00,24596.7882223151,24611.929037632093,24802.542445512456,24998.193356056076,24976.147529575726,-51.235374807263725,-102.5613560920158,51.325981284752075,-21.312941176467575
1678832400000,24633.2,24633.2,24543.9,24566.8,2482.25,2023-03-15 06:20:00,24589.291166736322,24608.457573198855,24793.297643727652,24992.243102869095,24971.3316762866,-47.49957298118534,-91.5489994698497,44.049426488664366,-16.965882352938934
1678832700000,24566.9,24650.0,24561.6,24597.6,1892.557,2023-03-15 06:25:00,24591.36837505224,24607.622375260482,24785.623226326567,24986.799749726073,24966.93483303617,-41.574376986605785,-81.55407497320093,39.97969798659514,5.564705882352428
1678833000000,24597.6,24628.0,24515.7,24571.8,2579.152,2023-03-15 06:30:00,24586.47628128918,24604.86680793275,24777.23800176474,24981.075615247093,24962.286187941627,-38.516466996705276,-72.9465533779018,34.43008638119652,2.0464705882332055
1678833300000,24571.9,24665.7,24571.9,24637.5,2121.381,2023-03-15 06:35:00,24599.232210966882,24607.377053476386,24771.758080126907,24976.336641243684,24958.465173965844,-30.44070883371387,-64.44538446906421,34.00467563535034,-29.36352941176665
1678833600000,24637.5,24683.1,24587.8,24651.2,1713.364,2023-03-15 06:40:00,24612.224158225163,24610.748049362817,24767.030312278792,24971.851997916187,24954.850289566246,-22.67376772215357,-56.09106111968208,33.41729339752851,-20.99058823529049
1678833900000,24651.3,24682.8,24624.0,24639.4,1477.123,2023-03-15 06:45:00,24619.01811866887,24612.95204556568,24762.02520199335,24967.266453117343,24951.139109688997,-17.27147747552226,-48.327144390850115,31.055666915327855,6.061764705882524
1678834200000,24639.5,24673.8,24603.6,24668.0,1384.039,2023-03-15 06:50:00,24631.263589001654,24617.18650359909,24758.33793917008,24963.138639970897,24947.808061339714,-10.560606456361711,-40.773836803952435,30.213230347590724,32.23294117646583
1678834500000,24668.0,24749.8,24652.1,24725.9,2651.195,2023-03-15 06:55:00,24654.922691751242,24625.549080245313,24757.065863124193,24959.86638286785,24945.19737826513,-0.5636493164893182,-32.73179930645981,32.168149989970495,70.84999999999854
1678834800000,24725.7,24799.0,24687.0,24753.1,3495.815,2023-03-15 07:00:00,24679.467018813433,24635.36068945721,24756.910339080106,24957.01443275933,24942.93740910907,9.444948434877006,-24.29644975819245,33.74139819306946,98.46705882352762
1678835100000,24753.1,24753.1,24644.2,24675.3,3424.264,2023-03-15 07:05:00,24678.425264110076,24638.43294411435,24753.709933625985,24953.128716445408,24939.788733707785,10.972539853355556,-17.242651835882846,28.215191689238402,109.23705882352806
1678835400000,24675.2,24744.0,24658.5,24703.4,1743.189,2023-03-15 07:10:00,24684.66894808256,24643.430409951707,24751.73699505242,24949.68418242547,24937.00768978181,14.285922989161918,-10.936936870873893,25.22285986003581,127.59294117647005
1678835700000,24703.5,24759.6,24673.5,24750.1,1299.321,2023-03-15 07:15:00,24701.026711061917,24651.635763032344,24751.67279916801,24946.931297150637,24934.80877578438,20.444432021613466,-4.660663092376421,25.105095113989886,148.34823529412097
1678836000000,24750.1,24773.7,24660.0,24666.3,1642.623,2023-03-15 07:20:00,24692.34503329644,24652.763781260626,24748.32484625946,24943.060520638213,24931.649849010446,18.35158944565046,-0.058212584771044185,18.409802030421506,140.59000000000378
1678836300000,24666.4,24696.0,24624.5,24674.2,1950.31,2023-03-15 07:25:00,24687.808774972327,24654.412721163655,24745.417989543403,24939.352099663894,24928.62102725738,17.132962476502144,3.3800224274835937,13.75294004901855,122.21882352941975
1678836600000,24674.3,24735.0,24635.0,24653.5,1734.099,2023-03-15 07:30:00,24679.231581229244,24654.342511843373,24741.813362502486,24935.409312082324,24925.384309289646,14.331668270173395,5.570351596021554,8.761316674151841,118.76764705883033
1678836900000,24653.6,24697.6,24618.8,24687.3,1434.191,2023-03-15 07:35:00,24681.24868592193,24656.877703240036,24739.675583580818,24931.98711467429,24922.58331741565,14.669894538488734,7.3902601845149904,7.279634353973743,115.51529411764932
1678837200000,24687.2,24795.7,24671.7,24762.5,3071.618,2023-03-15 07:40:00,24701.561514441448,24665.002495298493,24740.570658734512,24929.64936136844,24920.699984269584,20.76656874256878,10.065521896125748,10.701046846443031,117.15411764706369
1678837500000,24762.5,24762.5,24678.7,24704.1,1665.484,2023-03-15 07:45:00,24702.196135831087,24668.009995660148,24739.140436823356,24926.538335694393,24918.15174916053,20.647819828471256,12.18198148259485,8.465838345876406,121.15529411765237
1678837800000,24704.0,24748.4,24692.4,24705.6,1372.216,2023-03-15 07:50:00,24703.047101873315,24670.901534455523,24737.825125575382,24923.490910374472,24915.651140346876,20.439138259553147,13.83341283798651,6.605725421566637,118.6588235294148
1678838100000,24705.6,24723.8,24669.6,24682.5,1297.603,2023-03-15 07:55:00,24697.910326404985,24671.79372411279,24735.65551280772,24920.166897817584,24912.90818575456,18.199981608584494,14.706726592106106,3.493255016478388,109.87352941176505
1678838400000,24682.5,24730.5,24666.6,24711.1,2471.806,2023-03-15 08:00:00,24701.207744803738,24674.817283796423,24734.692551521144,24917.283216468375,24910.533971804507,18.519730880805582,15.469327449846002,3.05040343095958,102.67764705882291
1678838700000,24711.0,24717.5,24635.0,24667.7,1896.9,2023-03-15 08:05:00,24692.830808602805,24674.269800427468,24732.065392637964,24913.840689344674,24907.677101547983,15.097087366095366,15.394879433095875,-0.2977920670005094,71.15000000000146
1678839000000,24667.7,24670.1,24577.7,24582.1,3639.752,2023-03-15 08:10:00,24665.148106452103,24667.1798157792,24726.18439684824,24909.26495569854,24903.84678270624,5.414992448688281,13.398902036214356,-7.983909587526075,39.35882352941917
